facility_id|license|dba_name|facility_type|address|city|state|zip|latitude|longitude|location|has_location
163|1045107|Heat|Unknown|1507 N SEDGWICK ST |CHICAGO|IL|60610|41.909479|-87.638394|(41.9094789093631, -87.63839445280031)|t
164|1045130|ASHTOWN STORE|Unknown|4560 N BROADWAY |CHICAGO|IL|60640|41.965178|-87.657495|(41.96517779700229, -87.6574950023854)|t
165|1045131|SARITAS MINI MART|Grocery Store|2454 S HAMLIN AVE |CHICAGO|IL|60623|41.846367|-87.719881|(41.846366914171256, -87.71988141413375)|t
166|1045159|MIKOS|Restaurant|3000 W LYNDALE ST |CHICAGO|IL|60647|41.922493|-87.702359|(41.92249266994513, -87.70235877406888)|t
167|1045171|RED CORNER|Unknown|1746 W ADDISON ST |CHICAGO|IL|60613|41.947042|-87.673233|(41.947042285717025, -87.67323300405671)|t
168|1045268|LA CHAPPARITA GROCERY|Restaurant|2500 S WHIPPLE ST |CHICAGO|IL|60623|41.846288|-87.701562|(41.846287752477586, -87.70156191989919)|t
169|1045301|BELLY Q/URBAN BELLY II|Restaurant|1400 W RANDOLPH ST |CHICAGO|IL|60607|41.884274|-87.662433|(41.884274448898516, -87.66243302565778)|t
170|1045326|S & M SUPERMARKET|Unknown|7357 S RACINE AVE |CHICAGO|IL|60636|41.759704|-87.653832|(41.75970438569175, -87.65383153233266)|t
171|1045342|SUBWAY SANWICH SHOP|Restaurant|5710 W FULLERTON AVE|CHICAGO|IL|60639|41.924044|-87.768941|"
,  
(41.92404417418351, -87.76894097882658)"|t
172|1045352|CHICAGO MEAT MARKET|Grocery Store|3021 N CICERO AVE |CHICAGO|IL|60641|41.935816|-87.746619|(41.9358159257352, -87.74661869715355)|t
173|1045365|GOLDEN HEART RESTAURANT|Restaurant|4210 S ARCHER AVE |CHICAGO|IL|60632|41.816935|-87.699840|(41.816935287657124, -87.6998401387876)|t
174|1045370|CAFE MAURO|Unknown|3633 W 26TH ST |CHICAGO|IL|60623|41.844259|-87.715946|(41.84425865447129, -87.71594584494551)|t
175|1045381|SOUTH SHORE HOSPITAL|Hospital|8012 S CRANDON AVE|CHICAGO|IL|60617|41.749451|-87.568779|"
,  
(41.74945060417943, -87.5687786244394)"|t
176|1045384|SOUTH SHORE HOSPITAL|Hospital|8012 S CRANDON AVE |CHICAGO|IL|60617|41.749451|-87.568779|(41.74945060417943, -87.5687786244394)|t
177|1045391|CHOLIES PIZZA|Restaurant|1601 E 53RD ST |CHICAGO|IL|60615|41.799468|-87.586395|(41.79946826782593, -87.58639502683731)|t
178|1045392|CHOLIES PIZZA|Unknown|4033 S KEDZIE AVE |CHICAGO|IL|60632|41.819862|-87.704286|(41.81986164387176, -87.7042861154633)|t
179|1045468|MC DONALD'S|Restaurant|6737 S PULASKI RD|CHICAGO|IL|60629|41.770290|-87.722401|"
,  
(41.77029026391179, -87.72240132402544)"|t
180|1045545|THRIFTY FOOD|Grocery Store|928 W WILSON AVE |CHICAGO|IL|60640|41.965558|-87.653559|(41.965557700702384, -87.65355927902117)|t
181|1045580|J & J FISH|Restaurant|5101 S ASHLAND AVE |CHICAGO|IL|60609|41.801229|-87.664628|(41.80122901393558, -87.66462760750323)|t
182|1045614|CAFETERIA MARIANAO|Restaurant|2246 N MILWAUKEE AVE |CHICAGO|IL|60647|41.921614|-87.695481|(41.92161436223205, -87.6954814291355)|t
183|1045634|ANGELO'S STUFFED PIZZA CORP|Restaurant|4850 S PULASKI RD|CHICAGO|IL|60632|41.804525|-87.723634|"
,  
(41.80452511221081, -87.72363360473794)"|t
184|1045637|SUPERMERCARDO LA VINA|Grocery Store|4718 S PULASKI RD |CHICAGO|IL|60632|41.807274|-87.723715|(41.80727389305092, -87.72371476486035)|t
185|1045757|GEMELOS FOOD/ CHECK CASHING SERVICES|Unknown|4300 S MOZART ST |CHICAGO|IL|60632|41.815432|-87.695798|(41.81543200095484, -87.69579779004663)|t
186|1045760|DIVERSEY RIVER BOWL LOUNGE|Restaurant|2211 W DIVERSEY PKWY|CHICAGO|IL|60647|41.932110|-87.683616|"
,  
(41.93210985510181, -87.68361585249846)"|t
187|1045762|ESTATE|Liquor|1111-1113 W LAKE ST |CHICAGO|IL|60607|41.885427|-87.654966|(41.885426604527154, -87.65496569400409)|t
188|1045770|AUNTIE ANNIE'S PRETZELS|Restaurant|500 W MADISON ST |CHICAGO|IL|60661|41.881994|-87.639759|(41.88199433820508, -87.6397586848809)|t
189|10459|MONT CLARE LEYDEN VETERANS|VFW HALL|6940 W DIVERSEY AVE |CHICAGO|IL|60707|41.930943|-87.799596|(41.930943088114155, -87.79959597372361)|t
190|1045922|UNITED EDUCATIONAL CULTURAL ACADEMY|1023-CHILDREN'S SERVICES FACILITY|1236 -1242 W 103RD ST |CHICAGO|IL|60643|41.706928|-87.653905|(41.70692838430645, -87.65390483088132)|t
191|1045943|T & J|Unknown|616 E 79TH ST |CHICAGO|IL|60619|41.751322|-87.609355|(41.751322101891866, -87.60935463673758)|t
192|1045959|KENTUCKY FRIED CHICKEN|Unknown|3333 W ARMITAGE AVE |CHICAGO|IL|60647|41.917235|-87.711659|(41.91723544708353, -87.71165855157675)|t
193|1045965|KENTUCKY FRIED CHICKEN|Unknown|6705 S HALSTED ST |CHICAGO|IL|60621|41.772271|-87.644446|(41.77227131013158, -87.64444559780293)|t
194|1045971|KENTUCKY FRIED CHICKEN|Unknown|4701 N KEDZIE AVE BLDG |CHICAGO|IL|60625|41.966723|-87.708273|(41.96672274609717, -87.70827325317387)|t
195|1045991|KENTUCKY FRIED CHICKEN|Unknown|3808 W ROOSEVELT RD |CHICAGO|IL|60624|41.866344|-87.720530|(41.8663442415005, -87.72052963180168)|t
196|1045997|KENTUCKY FRIED CHICKEN|Unknown|3167 N MILWAUKEE AVE |CHICAGO|IL|60618|41.938623|-87.722857|(41.938622566530306, -87.722857467065)|t
197|1046|B & B GROCERY LIQUOR INC|Unknown|5337 W MADISON ST |CHICAGO|IL|60644|41.880212|-87.759060|(41.88021179645035, -87.75905986096278)|t
198|1046001|VEGETARIAN EXPRESS GOURMET|Unknown|3031 W 111TH ST |CHICAGO|IL|60655|41.691501|-87.697231|(41.69150143605311, -87.69723142718472)|t
199|1046017|STARBUCKS COFFEE #2443|Restaurant|1588 N MILWAUKEE AVE |CHICAGO|IL|60622|41.910278|-87.677516|(41.91027801081319, -87.67751594839523)|t
200|1046040|MERCHANT|Restaurant|3137-3139 W LOGAN BLVD|CHICAGO|IL|60647|41.927864|-87.706415|"
,  
(41.92786354046742, -87.70641510084438)"|t
201|1046054|Chicago's Pizza|Restaurant|3114 N LINCOLN AVE|CHICAGO|IL|60657|41.938192|-87.666812|"
,  
(41.93819157044506, -87.66681156458738)"|t
202|1046092|THE GREEN DOOR|Restaurant|678 N ORLEANS ST |CHICAGO|IL|60654|41.894709|-87.637272|(41.89470915622689, -87.63727150493268)|t
203|1046150|ORBIT GRILL & SUB|Restaurant|811 E 79TH ST |CHICAGO|IL|60619|41.751182|-87.604749|(41.75118229488288, -87.6047486487674)|t
204|1046169|NEW CHINA|Restaurant|2438 W DIVISION ST |CHICAGO|IL|60622|41.903111|-87.688492|(41.903111485588305, -87.68849160259698)|t
205|1046223|CHEAP CHARLIES|Unknown|1724 W 69TH ST |CHICAGO|IL|60636|41.768621|-87.667417|(41.76862074561936, -87.66741702096309)|t
206|1046303|LOGAN CERTIFIED FOODS CORP|Grocery Store|2857 W DIVERSEY AVE |CHICAGO|IL|60647|41.931970|-87.699932|(41.931970469952766, -87.69993161904367)|t
207|1046323|TEQUILA ROSE CAFE|Unknown|5946-5948 W GRAND AVE |CHICAGO|IL|60639|41.920553|-87.774956|(41.92055324891278, -87.77495631236555)|t
208|1046428|PIONEER|Grocery Store|3959 W ARMITAGE AVE |CHICAGO|IL|60647|41.917057|-87.726495|(41.91705724161531, -87.72649508692155)|t
209|1046473|INTERNATIONAL VILLAGE|Long Term Care|4815 S WESTERN BLVD |CHICAGO|IL|60609|41.806078|-87.683650|(41.80607834471658, -87.68365001390913)|t
210|1046529|Cafe Salsa|Unknown|520 N MICHIGAN AVE |CHICAGO|IL|60611|41.891689|-87.624307|(41.89168851736832, -87.62430717812579)|t
211|1046642|KENTUCKY FRIED CHICKEN|Unknown|3201 W CERMAK RD |CHICAGO|IL|60623|41.851655|-87.705313|(41.851654545163385, -87.70531269409972)|t
212|1046722|WESTERN BLVD CITGO, INC|Unknown|4701 S WESTERN AVE |CHICAGO|IL|60609|41.808383|-87.684277|(41.808383228838345, -87.68427735659141)|t
213|1046726|BLOCKBUSTER VIDEO #17229|Grocery Store|7300 N WESTERN AVE |CHICAGO|IL|60645|42.014184|-87.690378|(42.01418398285244, -87.69037834981988)|t
214|1046727|D &  D FRIED RICE INC|Unknown|5107 W DIVISION ST |CHICAGO|IL|60651|41.902161|-87.753621|(41.90216133092305, -87.75362066563974)|t
215|10468|FIESTA MEXICANA RESTAURANT|Restaurant|2423 N LINCOLN AVE |CHICAGO|IL|60614|41.926038|-87.649379|(41.92603755999104, -87.64937908456434)|t
216|1046801|THE SEDGWICK STOP|Restaurant|1612 N SEDGWICK ST|CHICAGO|IL|60614|41.911509|-87.638752|"
,  
(41.91150903005694, -87.63875222616)"|t
217|1046852|KOSTNER & MONROE INC|Unknown|24 S KOSTNER AVE |CHICAGO|IL|60624|41.879763|-87.735594|(41.87976262260721, -87.73559411677186)|t
218|1046895|NO AUSTIN LUTHERAN HEADSTART|Daycare (2 - 6 Years)|1500 N MASON AVE |CHICAGO|IL|60651|41.907544|-87.774479|(41.90754376299205, -87.77447871878526)|t
219|1047032|TASTEE FREEZ|Restaurant|2815 W Armitage|CHICAGO|IL|60647|41.917374|-87.697842|"
,  
(41.917373880004064, -87.69784150849985)"|t
220|1047047|HALSTED 35TH PRODUCE|Unknown|3449 S HALSTED ST |CHICAGO|IL|60608|41.831075|-87.645971|(41.831074943653626, -87.6459711121892)|t
221|1047059|CONCRETE COWBOY|Restaurant|646 N FRANKLIN ST |CHICAGO|IL|60654|41.893783|-87.635779|(41.89378277737744, -87.6357793413821)|t
222|1047081|Canteen @ Malcolm X College|Restaurant|1906 W VAN BUREN ST |CHICAGO|IL|60612|41.876340|-87.674395|(41.87633988339735, -87.67439450633901)|t
223|1047084|USMANIA RESTAURANT|Restaurant|2253 W DEVON AVE|CHICAGO|IL|60659|41.997669|-87.687070|"
,  
(41.99766945661302, -87.68706951063783)"|t
224|1047088|TSANG CHINESE RESTAURANT|Unknown|5406 N CLARK ST |CHICAGO|IL|60640|41.980059|-87.668442|(41.98005946020716, -87.66844179431182)|t
225|1047098|ABC PRESCHOOL, LTD.|Children's Services Facility|3800 N AUSTIN AVE |CHICAGO|IL|60634|41.949456|-87.776791|(41.94945557986338, -87.77679088868223)|t
226|1047121|FIRST CHURCH OF LOVE & FAITH|Daycare (2 - 6 Years)|2141 W 79TH ST |CHICAGO|IL|60620|41.750069|-87.677247|(41.75006890085261, -87.67724727258421)|t
227|1047126|CASA HERNANDEZ|Grocery Store|1725 W LUNT|CHICAGO|IL|60626|42.008897|-87.673311|"
,  
(42.00889670936706, -87.67331123054235)"|t
228|1047168|GAGE PARK CITGO & FOOD MART|Grocery Store|2801 W 59TH ST|CHICAGO|IL|60629|41.786296|-87.693652|"
,  
(41.78629601441044, -87.69365182602883)"|t
229|1047183|FAMILY DOLLAR #1544|Grocery Store|6308 S ASHLAND AVE |CHICAGO|IL|60636|41.779147|-87.664359|(41.779147059203915, -87.6643591405697)|t
230|1047189|FAMILY DOLLAR # 3952|Grocery Store|4828 W IRVING PARK RD |CHICAGO|IL|60641|41.953514|-87.748409|(41.95351350739875, -87.74840850880908)|t
231|1047247|INTERNET CAFE|Unknown|1814 W IRVING PARK RD |CHICAGO|IL|60613|41.954317|-87.674834|(41.954317240426086, -87.67483356699346)|t
232|1047314|FAMILY DOLLAR #2465|Grocery Store|811 W 103RD ST|CHICAGO|IL|60643|41.706802|-87.643309|"
,  
(41.70680241420421, -87.64330932677154)"|t
233|1047362|THE FAMOUS TACO BURRITO KING|Restaurant|3603 N WESTERN AVE |CHICAGO|IL|60618|41.946880|-87.688114|(41.946879790091614, -87.68811383137822)|t
234|1047517|SONIC SUBMARINE INC|Unknown|9305 S HALSTED ST |CHICAGO|IL|60620|41.724809|-87.643158|(41.724809224398726, -87.6431577606974)|t
235|10476|EDWARDO'S NATURAL PIZZA|Restaurant|1321 E 57TH ST |CHICAGO|IL|60637|41.791362|-87.593944|(41.79136232333156, -87.59394375677408)|t
236|10477|ALPHA FOODS & LIQUOR|Grocery Store|2558 W LAWRENCE AVE |CHICAGO|IL|60625|41.968683|-87.693665|(41.96868299415806, -87.69366498671654)|t
237|1047724|NOODLES ETC|Restaurant|1333 E 57TH ST|CHICAGO|IL|60637|41.791368|-87.593457|"
,  
(41.79136761733113, -87.5934568825423)"|t
238|1047746|BLOCKBUSTER VIDEO #17238|Restaurant|5300 N BROADWAY |CHICAGO|IL|60640|41.978233|-87.660067|(41.978233158365484, -87.66006706917413)|t
239|1047771|4 & 1 CANDY STORE|Restaurant|6903 S WENTWORTH AVE |CHICAGO|IL|60621|41.768932|-87.629715|(41.76893241136131, -87.62971502555375)|t
240|1047775|BLOCKBUSTER VIDEO #17311|Unknown|2803 -2805 N ASHLAND AVE |CHICAGO|IL|60657|41.932515|-87.668252|(41.93251491939653, -87.66825163035503)|t
241|1047782|BLOCKBUSTER VIDEO #17336|Unknown|5240 N PULASKI RD |CHICAGO|IL|60630|41.976752|-87.728414|(41.976752313791025, -87.7284136216287)|t
242|1047815|BLOCKBUSTER VIDEO #17370|video store|4626 N CUMBERLAND AVE |CHICAGO|IL|60656|41.963837|-87.836839|(41.963837023211276, -87.8368386547161)|t
243|1047829|CRISPY CRUNCHY FISH & CHICKEN|Unknown|1616 N KEDZIE AVE |CHICAGO|IL|60647|41.910651|-87.706935|(41.910651483924326, -87.70693515927859)|t
244|1047845|LITTLE TYKES II DAYCARE INC|Daycare Above and Under 2 Years|1723 W 35TH ST |CHICAGO|IL|60609|41.830353|-87.668943|(41.83035319104033, -87.66894292273008)|t
245|1047853|PREGO|Unknown|2901 N ASHLAND AVE |CHICAGO|IL|60657|41.934276|-87.668316|(41.934275774014125, -87.66831645215952)|t
246|1047946|PENNY'S NOODLE SHOP|Restaurant|1542 N DAMEN AVE |CHICAGO|IL|60622|41.909427|-87.677583|(41.90942674415946, -87.67758328415117)|t
247|10483|CAPITOL CLUB|Restaurant|4244-48 N MILWAUKEE AVE |CHICAGO|IL|60641|41.958114|-87.752473|(41.958114380086265, -87.75247261930888)|t
248|10486|HIDEAWAY CHICAGO|Restaurant|1909 N LINCOLN AVE |CHICAGO|IL|60614|41.916848|-87.636524|(41.91684810981031, -87.6365244655254)|t
249|10488|SIAM CAFE,THAI RESTAURANT|Restaurant|4712 N SHERIDAN RD |CHICAGO|IL|60640|41.967644|-87.654950|(41.967644373820626, -87.65494977781395)|t
250|1050|MARTINO'S ITALIAN CUISINE & PIZZERIA, INC.|Restaurant|3431 W PETERSON AVE|CHICAGO|IL|60659|41.990199|-87.715262|"
,  
(41.990198520314, -87.71526237304488)"|t
251|1052|ONE ELEVEN FOOD & LIQUOR INC|Grocery Store|111 N KEDZIE AVE |CHICAGO|IL|60612|41.883235|-87.706037|(41.883234943229546, -87.70603670011992)|t
252|10540|VIET HOA PLAZA|Grocery Store|1051 W ARGYLE ST|CHICAGO|IL|60640|41.973174|-87.656992|"
,  
(41.973174009783165, -87.65699233490794)"|t
253|10559|PODHALANKA RESTAURANT|Restaurant|1549 W DIVISION ST|CHICAGO|IL|60642|41.903243|-87.667062|"
,  
(41.90324286545451, -87.66706204782344)"|t
254|1058|LATIN AMERICAN REST & LOUNGE|Restaurant|2743 W DIVISION ST |CHICAGO|IL|60622|41.902821|-87.696143|(41.90282132997605, -87.69614329943664)|t
255|1060|ZIGGY'S SIDE DOOR PUB & DELI|Restaurant|6158 W 63RD ST|CHICAGO|IL|60638|41.777879|-87.776324|"
,  
(41.77787866601636, -87.77632371447477)"|t
256|10604|50 YARD LINE|Restaurant|69 E 75TH ST|CHICAGO|IL|60619|41.758174|-87.621994|"
,  
(41.75817409333064, -87.62199444753409)"|t
257|10609|NEW DYNASTY RESTAURANT|Unknown|6435-6439 W ARCHER AVE |CHICAGO|IL|60638|41.792206|-87.783168|(41.79220633093248, -87.78316762851857)|t
258|10611|TOKYO MARINA|Restaurant|5058-5060 N CLARK ST |CHICAGO|IL|60640|41.974177|-87.668333|(41.97417662844776, -87.66833320861801)|t
259|10614|FRANKIE'S PLACE INC|Unknown|2607 W 47TH ST |CHICAGO|IL|60632|41.808245|-87.689636|(41.808244561336195, -87.68963553388181)|t
260|10618|ITALIA PIZZERIA|Unknown|2225 S WESTERN AVE |CHICAGO|IL|60608|41.851166|-87.685470|(41.85116638979988, -87.68546957109353)|t
261|10627|J & D ENTERPRISES INC|Unknown|3166-3168 N CLARK ST |CHICAGO|IL|60657|41.939402|-87.650403|(41.93940208989375, -87.65040344659236)|t
262|1064|MI TIERRA-SOUTH|Restaurant|2528 S KEDZIE AVE |CHICAGO|IL|60623|41.845451|-87.705214|(41.845451414064215, -87.70521428516844)|t
263|10649|PATEL BROTHERS|Unknown|2542 W DEVON AVE |CHICAGO|IL|60659|41.997770|-87.694030|(41.99776951078312, -87.69403031203649)|t
264|10651|SOUTH SHORE PRODUCE, INC.|Grocery Store|7900 S SOUTH SHORE DR |CHICAGO|IL|60617|41.751856|-87.548250|(41.75185560246702, -87.54825033733893)|t
265|1068962|Galleria Liqueurs|Liquor|1559 N WELLS ST |CHICAGO|IL|60610|41.910845|-87.634554|(41.91084518940228, -87.63455411523205)|t
266|1068970|BLOCKBUSTER VIDEO #17046|Unknown|5316 N MILWAUKEE AVE |CHICAGO|IL|60630|41.976937|-87.769074|(41.97693688769671, -87.76907431197014)|t
267|1068983|BLOCKBUSTER VIDEO #17026|Unknown|4640 W IRVING PARK RD |CHICAGO|IL|60641|41.953563|-87.744229|(41.953563207721864, -87.74422946570301)|t
268|1069017|PETTERINO'S /  DO RITE DONUTS|Restaurant|150 N DEARBORN ST |CHICAGO|IL|60601|41.884509|-87.629606|(41.884508977775795, -87.62960563075471)|t
269|1069050|BETHANY RETIREMENT COMMUNITY|Long Term Care|4950 N ASHLAND AVE |CHICAGO|IL|60640|41.972478|-87.669686|(41.97247776820093, -87.66968611689114)|t
270|1069052|MI ESPERANZA INC|Unknown|4757 N WESTERN AVE |CHICAGO|IL|60625|41.968412|-87.688755|(41.96841242589265, -87.68875511181906)|t
271|1069067|CAFE SELMARIE|Restaurant|4729 N LINCOLN AVE |CHICAGO|IL|60625|41.967407|-87.687616|(41.96740659751604, -87.68761642361608)|t
272|1069143|RUDY'S BAKERY|Bakery|2038 W ROSCOE ST|CHICAGO|IL|60618|41.943309|-87.679975|"
,  
(41.94330913452692, -87.67997511525247)"|t
273|1069158|Palmer House Hilton|Restaurant|17 E MONROE ST |CHICAGO|IL|60603|41.880665|-87.627089|(41.88066457839605, -87.6270893644417)|t
274|1069168|Palmer House Hilton|Restaurant|17 E MONROE ST |CHICAGO|IL|60603|41.880665|-87.627089|(41.88066457839605, -87.6270893644417)|t
275|1069184|GRAND CHINESE KITCHEN|Restaurant|1511 E 87TH ST |CHICAGO|IL|60619|41.736776|-87.587549|(41.736776054766636, -87.58754939887204)|t
276|1069215|XSPORT FITNESS|Restaurant|3240 N ASHLAND AVE |CHICAGO|IL|60657|41.940945|-87.668841|(41.940944642485604, -87.66884144723274)|t
277|1069279|XOCHIMILO|Unknown|7247 N DAMEN AVE |CHICAGO|IL|60645|42.013828|-87.680346|(42.013828133513044, -87.68034643132657)|t
278|1069298|GALVIN'S PUBLIC HOUSE|Restaurant|5901 W LAWRENCE AVE |CHICAGO|IL|60630|41.967575|-87.774938|(41.96757484163005, -87.77493763409912)|t
279|1069330|CAPONIES ON MONTROSE|Unknown|5044 W MONTROSE AVE |CHICAGO|IL|60641|41.960743|-87.754152|(41.960743020077295, -87.75415205705045)|t
280|1069361|O'Hare Hilton Hotel|Unknown|11601 W TOUHY AVE |CHICAGO|IL|60666|42.008751|-87.906874|(42.00875076599798, -87.90687413400109)|t
281|1069379|O'Hare Hilton Hotel|Unknown|11601 W TOUHY AVE |CHICAGO|IL|60666|42.008751|-87.906874|(42.00875076599798, -87.90687413400109)|t
282|1069382|O'Hare Hilton Hotel|Unknown|11601 W TOUHY AVE |CHICAGO|IL|60666|42.008751|-87.906874|(42.00875076599798, -87.90687413400109)|t
283|1069394|MR. FOOD|Unknown|11529 S MICHIGAN AVE |CHICAGO|IL|60628|41.684474|-87.620587|(41.68447443242853, -87.6205868429115)|t
284|1069488|MCDONALD'S RESTAURANT OF ILLINOIS,INC|Restaurant|500 W MADISON ST |CHICAGO|IL|60661|41.881994|-87.639759|(41.88199433820508, -87.6397586848809)|t
285|1069517|DUNKIN DONUTS-BASKIN ROBBINS|Restaurant|201 W RANDOLPH ST |CHICAGO|IL|60606|41.884360|-87.633969|(41.88435951559868, -87.63396858174859)|t
286|1069573|THE SALVATION ARMY|Shelter|1515 W MONROE ST |CHICAGO|IL|60607|41.880086|-87.665054|(41.88008566659281, -87.66505441566734)|t
287|1069575|RIO GRANDE CAFE|Unknown|4012 W MONTROSE AVE |CHICAGO|IL|60641|41.961049|-87.728393|(41.961049490482814, -87.72839344682232)|t
288|1069683|RONNY'S ORIGINAL STEAK HOUSE|Restaurant|100 W RANDOLPH ST |CHICAGO|IL|60601|41.884586|-87.631010|(41.88458626715456, -87.63101044588599)|t
289|1069760|Beyond The Ivy|Restaurant|1038 W WAVELAND AVE |CHICAGO|IL|60613|41.949129|-87.655887|(41.949128834861106, -87.65588747171282)|t
290|1069776|LUXBAR|Restaurant|18-20 E BELLEVUE PL|CHICAGO|IL|60611|41.901680|-87.627580|"
,  
(41.90167992821145, -87.62758040653326)"|t
291|1069788|METHODIST HOSPITAL OF CHICAGO|Hospital|5025 N PAULINA ST |CHICAGO|IL|60640|41.973254|-87.670993|(41.97325400916783, -87.67099338741193)|t
292|1069789|METHODIST HOSPITAL OF CHICAGO|Hospital|5025 N PAULINA ST |CHICAGO|IL|60640|41.973254|-87.670993|(41.97325400916783, -87.67099338741193)|t
293|1069817|PETTERINO'S /  DO RITE DONUTS|Restaurant|150 N DEARBORN ST |CHICAGO|IL|60601|41.884509|-87.629606|(41.884508977775795, -87.62960563075471)|t
294|1069820|PETTERINO'S /  DO RITE DONUTS|Restaurant|50 W RANDOLPH ST |CHICAGO|IL|60601|41.884592|-87.629798|(41.88459179633138, -87.6297979799691)|t
295|1069844|Walgreens #5926|Grocery Store|4385 S ARCHER AVE |CHICAGO|IL|60632|41.813695|-87.704658|(41.81369495092067, -87.70465801543592)|t
296|1069850|GOLD COAST DOGS|Unknown|11601 W TOUHY AVE |CHICAGO|IL|60666|42.008751|-87.906874|(42.00875076599798, -87.90687413400109)|t
297|1069853|ANTOJITOS|Unknown|4645 N KEDZIE AVE |CHICAGO|IL|60625|41.965938|-87.708251|(41.965937814462336, -87.70825056406663)|t
298|1069884|MISERICORDIA LONG TERM CARE|Long Term Care|6300 N RIDGE AVE |CHICAGO|IL|60660|41.995579|-87.675877|(41.99557919699579, -87.67587688398633)|t
299|1069943|LE MERIDIEN CHICAGO|Unknown|520 N MICHIGAN AVE |CHICAGO|IL|60611|41.891689|-87.624307|(41.89168851736832, -87.62430717812579)|t
300|1070032|JAD FAST FOOD|Restaurant|6645 S HALSTED ST |CHICAGO|IL|60621|41.772966|-87.644463|(41.77296602950113, -87.6444630706756)|t
301|1070038|SUBWAY|Restaurant|5409 S HARLEM AVE |CHICAGO|IL|60638|41.793633|-87.801433|(41.793632714800815, -87.80143327210808)|t
302|1070069|HEAVENLY FLOWER CATERING INC.|Unknown|1442 W 103RD ST |CHICAGO|IL|60643|41.706852|-87.658946|(41.70685163282266, -87.65894640986417)|t
303|1070092|The Thai Grill|Restaurant|1040 W GRANVILLE AVE |CHICAGO|IL|60660|41.994701|-87.657183|(41.99470059651846, -87.65718305889982)|t
304|1070137|Los Amigos Grill|Unknown|436 S WABASH AVE |CHICAGO|IL|60605|41.876074|-87.626183|(41.87607409944023, -87.62618265822849)|t
305|1070144|EDENS FAST FOOD|Restaurant|6045 N CICERO AVE |CHICAGO|IL|60646|41.991215|-87.748180|(41.99121509458988, -87.7481797085626)|t
306|1070157|CHINA CAFE|Restaurant|2300 S WENTWORTH AVE |CHICAGO|IL|60616|41.850939|-87.632120|(41.850939392805564, -87.63212018252484)|t
307|1070164|JAZZY BEAN CAFE|Restaurant|2022 W 35TH ST |CHICAGO|IL|60609|41.830490|-87.676207|(41.83048987325396, -87.6762068763212)|t
308|1070189|RICHWELL MARKET|GROCERY STORE/BAKERY|1835 S CANAL ST |CHICAGO|IL|60616|41.856657|-87.638753|(41.856657178159764, -87.63875334531697)|t
309|1070269|CHEETAH GYM|Rest/GYM|5238-5252 N CLARK ST |CHICAGO|IL|60640|41.977390|-87.668523|(41.97738953666194, -87.66852279752685)|t
310|1070314|SNAPPY CONVENIENCE CENTER #6|Grocery Store|2800 W LAWRENCE AVE |CHICAGO|IL|60625|41.968641|-87.698725|(41.96864140759437, -87.6987246165967)|t
311|1070350|AMOCO OIL COMPANY|Restaurant|841 W IRVING PARK RD |CHICAGO|IL|60613|41.954425|-87.651324|(41.95442501861227, -87.65132401707042)|t
312|1070454|CHINESE KITCHEN|Restaurant|5909 S STATE ST |CHICAGO|IL|60621|41.787047|-87.625358|(41.78704651178583, -87.62535780156907)|t
313|1072|ROMANS INN|Unknown|6448 N MILWAUKEE AVE |CHICAGO|IL|60631|41.998404|-87.789014|(41.99840430798829, -87.78901421649417)|t
314|10727|CARE-A-LOT INC|Children's Services Facility|6441 N CENTRAL AVE |CHICAGO|IL|60646|41.998589|-87.763193|(41.99858912294531, -87.76319349986964)|t
